시도,시군구,연도,월,사고건수
경북,경주시,2019년,05월,156.0
경북,경주시,2019년,06월,152.0
경북,경주시,2019년,07월,166.0
경북,경주시,2019년,08월,144.0
경북,경주시,2019년,09월,135.0
경북,경주시,2019년,10월,166.0
경북,경주시,2019년,11월,167.0
경북,경주시,2019년,12월,134.0
경북,경주시,2020년,01월,125.0
경북,경주시,2020년,02월,92.0
경북,경주시,2020년,03월,93.0
경북,경주시,2020년,04월,111.0
경북,경주시,2020년,05월,104.0
경북,경주시,2020년,06월,126.0
경북,경주시,2020년,07월,101.0
경북,경주시,2020년,08월,120.0
경북,경주시,2020년,09월,94.0
경북,경주시,2020년,10월,118.0
경북,경주시,2020년,11월,119.0
경북,경주시,2020년,12월,109.0
경북,김천시,2018년,01월,46.0
경북,김천시,2018년,02월,38.0
경북,김천시,2018년,03월,55.0
경북,김천시,2018년,04월,52.0
경북,김천시,2018년,05월,52.0
경북,김천시,2018년,06월,56.0
경북,김천시,2018년,07월,45.0
경북,김천시,2018년,08월,62.0
경북,김천시,2018년,09월,47.0
경북,김천시,2018년,10월,59.0
경북,김천시,2018년,11월,53.0
경북,김천시,2018년,12월,50.0
경북,김천시,2019년,01월,45.0
경북,김천시,2019년,02월,43.0
경북,김천시,2019년,03월,64.0
경북,김천시,2019년,04월,62.0
경북,김천시,2019년,05월,70.0
경북,김천시,2019년,06월,62.0
경북,김천시,2019년,07월,47.0
경북,김천시,2019년,08월,52.0
경북,김천시,2019년,09월,59.0
경북,김천시,2019년,10월,55.0
경북,김천시,2019년,11월,65.0
경북,김천시,2019년,12월,59.0
경북,김천시,2020년,01월,51.0
경북,김천시,2020년,02월,42.0
경북,김천시,2020년,03월,35.0
경북,김천시,2020년,04월,36.0
경북,김천시,2020년,05월,58.0
경북,김천시,2020년,06월,48.0
경북,김천시,2020년,07월,53.0
경북,김천시,2020년,08월,51.0
경북,김천시,2020년,09월,61.0
경북,김천시,2020년,10월,70.0
경북,김천시,2020년,11월,42.0
경북,김천시,2020년,12월,31.0
경북,안동시,2018년,01월,70.0
경북,안동시,2018년,02월,67.0
경북,안동시,2018년,03월,63.0
경북,안동시,2018년,04월,86.0
경북,안동시,2018년,05월,75.0
경북,안동시,2018년,06월,74.0
경북,안동시,2018년,07월,80.0
경북,안동시,2018년,08월,85.0
경북,안동시,2018년,09월,88.0
경북,안동시,2018년,10월,93.0
경북,안동시,2018년,11월,88.0
경북,안동시,2018년,12월,79.0
경북,안동시,2019년,01월,72.0
경북,안동시,2019년,02월,51.0
경북,안동시,2019년,03월,71.0
경북,안동시,2019년,04월,90.0
경북,안동시,2019년,05월,100.0
경북,안동시,2019년,06월,96.0
경북,안동시,2019년,07월,88.0
경북,안동시,2019년,08월,98.0
경북,안동시,2019년,09월,94.0
경북,안동시,2019년,10월,102.0
경북,안동시,2019년,11월,104.0
경북,안동시,2019년,12월,79.0
경북,안동시,2020년,01월,70.0
경북,안동시,2020년,02월,61.0
경북,안동시,2020년,03월,58.0
경북,안동시,2020년,04월,75.0
경북,안동시,2020년,05월,71.0
경북,안동시,2020년,06월,76.0
경북,안동시,2020년,07월,95.0
경북,안동시,2020년,08월,79.0
경북,안동시,2020년,09월,108.0
경북,안동시,2020년,10월,81.0
경북,안동시,2020년,11월,83.0
경북,안동시,2020년,12월,72.0
경북,구미시,2018년,01월,147.0
경북,구미시,2018년,02월,132.0
경북,구미시,2018년,03월,151.0
경북,구미시,2018년,04월,158.0
경북,구미시,2018년,05월,170.0
경북,구미시,2018년,06월,180.0
경북,구미시,2018년,07월,182.0
경북,구미시,2018년,08월,178.0
경북,구미시,2018년,09월,173.0
경북,구미시,2018년,10월,150.0
경북,구미시,2018년,11월,145.0
경북,구미시,2018년,12월,153.0
경북,구미시,2019년,01월,132.0
경북,구미시,2019년,02월,145.0
경북,구미시,2019년,03월,163.0
경북,구미시,2019년,04월,164.0
경북,구미시,2019년,05월,187.0
경북,구미시,2019년,06월,175.0
경북,구미시,2019년,07월,152.0
경북,구미시,2019년,08월,172.0
경북,구미시,2019년,09월,187.0
경북,구미시,2019년,10월,173.0
경북,구미시,2019년,11월,216.0
경북,구미시,2019년,12월,161.0
경북,구미시,2020년,01월,157.0
경북,구미시,2020년,02월,109.0
경북,구미시,2020년,03월,104.0
경북,구미시,2020년,04월,127.0
경북,구미시,2020년,05월,135.0
경북,구미시,2020년,06월,139.0
경북,구미시,2020년,07월,166.0
경북,구미시,2020년,08월,161.0
경북,구미시,2020년,09월,151.0
경북,구미시,2020년,10월,157.0
경북,구미시,2020년,11월,138.0
경북,구미시,2020년,12월,149.0
경북,영주시,2018년,01월,43.0
경북,영주시,2018년,02월,37.0
경북,영주시,2018년,03월,26.0
경북,영주시,2018년,04월,43.0
경북,영주시,2018년,05월,49.0
경북,영주시,2018년,06월,50.0
경북,영주시,2018년,07월,41.0
경북,영주시,2018년,08월,46.0
경북,영주시,2018년,09월,62.0
경북,영주시,2018년,10월,54.0
경북,영주시,2018년,11월,49.0
경북,영주시,2018년,12월,37.0
경북,영주시,2019년,01월,43.0
경북,영주시,2019년,02월,23.0
경북,영주시,2019년,03월,40.0
경북,영주시,2019년,04월,57.0
경북,영주시,2019년,05월,46.0
경북,영주시,2019년,06월,47.0
경북,영주시,2019년,07월,35.0
경북,영주시,2019년,08월,52.0
경북,영주시,2019년,09월,42.0
경북,영주시,2019년,10월,59.0
경북,영주시,2019년,11월,53.0
경북,영주시,2019년,12월,58.0
경북,영주시,2020년,01월,35.0
경북,영주시,2020년,02월,23.0
경북,영주시,2020년,03월,30.0
경북,영주시,2020년,04월,33.0
경북,영주시,2020년,05월,37.0
경북,영주시,2020년,06월,30.0
경북,영주시,2020년,07월,30.0
경북,영주시,2020년,08월,42.0
경북,영주시,2020년,09월,34.0
경북,영주시,2020년,10월,45.0
경북,영주시,2020년,11월,41.0
경북,영주시,2020년,12월,39.0
경북,영천시,2018년,01월,52.0
경북,영천시,2018년,02월,49.0
경북,영천시,2018년,03월,54.0
경북,영천시,2018년,04월,52.0
경북,영천시,2018년,05월,59.0
경북,영천시,2018년,06월,52.0
경북,영천시,2018년,07월,59.0
경북,영천시,2018년,08월,69.0
경북,영천시,2018년,09월,59.0
경북,영천시,2018년,10월,78.0
경북,영천시,2018년,11월,66.0
경북,영천시,2018년,12월,72.0
경북,영천시,2019년,01월,54.0
경북,영천시,2019년,02월,61.0
경북,영천시,2019년,03월,62.0
경북,영천시,2019년,04월,53.0
경북,영천시,2019년,05월,67.0
경북,영천시,2019년,06월,75.0
경북,영천시,2019년,07월,77.0
경북,영천시,2019년,08월,71.0
경북,영천시,2019년,09월,77.0
경북,영천시,2019년,10월,70.0
경북,영천시,2019년,11월,70.0
경북,영천시,2019년,12월,56.0
경북,영천시,2020년,01월,49.0
경북,영천시,2020년,02월,49.0
경북,영천시,2020년,03월,49.0
경북,영천시,2020년,04월,59.0
경북,영천시,2020년,05월,54.0
경북,영천시,2020년,06월,57.0
경북,영천시,2020년,07월,66.0
경북,영천시,2020년,08월,57.0
경북,영천시,2020년,09월,76.0
경북,영천시,2020년,10월,71.0
경북,영천시,2020년,11월,80.0
경북,영천시,2020년,12월,50.0
경북,문경시,2018년,01월,33.0
경북,문경시,2018년,02월,34.0
경북,문경시,2018년,03월,29.0
경북,문경시,2018년,04월,36.0
경북,문경시,2018년,05월,34.0
경북,문경시,2018년,06월,39.0
경북,문경시,2018년,07월,32.0
경북,문경시,2018년,08월,38.0
경북,문경시,2018년,09월,48.0
경북,문경시,2018년,10월,39.0
경북,문경시,2018년,11월,40.0
경북,문경시,2018년,12월,37.0
경북,문경시,2019년,01월,28.0
경북,문경시,2019년,02월,24.0
경북,문경시,2019년,03월,21.0
경북,문경시,2019년,04월,25.0
경북,문경시,2019년,05월,43.0
경북,문경시,2019년,06월,36.0
경북,문경시,2019년,07월,43.0
경북,문경시,2019년,08월,39.0
경북,문경시,2019년,09월,40.0
경북,문경시,2019년,10월,38.0
경북,문경시,2019년,11월,39.0
경북,문경시,2019년,12월,30.0
경북,문경시,2020년,01월,28.0
경북,문경시,2020년,02월,23.0
경북,문경시,2020년,03월,21.0
경북,문경시,2020년,04월,26.0
경북,문경시,2020년,05월,30.0
경북,문경시,2020년,06월,38.0
경북,문경시,2020년,07월,37.0
경북,문경시,2020년,08월,38.0
경북,문경시,2020년,09월,26.0
경북,문경시,2020년,10월,25.0
경북,문경시,2020년,11월,30.0
경북,문경시,2020년,12월,22.0
경북,상주시,2018년,01월,33.0
경북,상주시,2018년,02월,48.0
경북,상주시,2018년,03월,54.0
경북,상주시,2018년,04월,49.0
경북,상주시,2018년,05월,58.0
경북,상주시,2018년,06월,59.0
경북,상주시,2018년,07월,50.0
경북,상주시,2018년,08월,47.0
경북,상주시,2018년,09월,61.0
경북,상주시,2018년,10월,61.0
경북,상주시,2018년,11월,46.0
경북,상주시,2018년,12월,38.0
경북,상주시,2019년,01월,42.0
경북,상주시,2019년,02월,33.0
경북,상주시,2019년,03월,36.0
경북,상주시,2019년,04월,59.0
경북,상주시,2019년,05월,62.0
경북,상주시,2019년,06월,60.0
경북,상주시,2019년,07월,49.0
경북,상주시,2019년,08월,60.0
경북,상주시,2019년,09월,59.0
경북,상주시,2019년,10월,57.0
경북,상주시,2019년,11월,64.0
경북,상주시,2019년,12월,49.0
경북,상주시,2020년,01월,39.0
경북,상주시,2020년,02월,36.0
경북,상주시,2020년,03월,25.0
경북,상주시,2020년,04월,33.0
경북,상주시,2020년,05월,53.0
경북,상주시,2020년,06월,56.0
경북,상주시,2020년,07월,46.0
경북,상주시,2020년,08월,54.0
경북,상주시,2020년,09월,47.0
경북,상주시,2020년,10월,61.0
경북,상주시,2020년,11월,54.0
경북,상주시,2020년,12월,40.0
경북,군위군,2018년,01월,2.0
경북,군위군,2018년,02월,3.0
경북,군위군,2018년,03월,5.0
경북,군위군,2018년,04월,9.0
경북,군위군,2018년,05월,5.0
경북,군위군,2018년,06월,10.0
경북,군위군,2018년,07월,8.0
경북,군위군,2018년,08월,10.0
경북,군위군,2018년,09월,11.0
경북,군위군,2018년,10월,10.0
경북,군위군,2018년,11월,6.0
경북,군위군,2018년,12월,7.0
경북,군위군,2019년,01월,6.0
경북,군위군,2019년,02월,7.0
경북,군위군,2019년,03월,11.0
경북,군위군,2019년,04월,6.0
경북,군위군,2019년,05월,16.0
경북,군위군,2019년,06월,11.0
경북,군위군,2019년,07월,10.0
경북,군위군,2019년,08월,16.0
경북,군위군,2019년,09월,10.0
경북,군위군,2019년,10월,15.0
경북,군위군,2019년,11월,11.0
경북,군위군,2019년,12월,16.0
경북,군위군,2020년,01월,5.0
경북,군위군,2020년,02월,7.0
경북,군위군,2020년,03월,5.0
경북,군위군,2020년,04월,8.0
경북,군위군,2020년,05월,4.0
경북,군위군,2020년,06월,20.0
경북,군위군,2020년,07월,12.0
경북,군위군,2020년,08월,8.0
경북,군위군,2020년,09월,9.0
경북,군위군,2020년,10월,5.0
경북,군위군,2020년,11월,15.0
경북,군위군,2020년,12월,8.0
경북,의성군,2018년,01월,19.0
경북,의성군,2018년,02월,15.0
경북,의성군,2018년,03월,25.0
경북,의성군,2018년,04월,17.0
경북,의성군,2018년,05월,23.0
경북,의성군,2018년,06월,29.0
경북,의성군,2018년,07월,25.0
경북,의성군,2018년,08월,21.0
경북,의성군,2018년,09월,13.0
경북,의성군,2018년,10월,27.0
경북,의성군,2018년,11월,28.0
경북,의성군,2018년,12월,11.0
경북,의성군,2019년,01월,12.0
경북,의성군,2019년,02월,6.0
경북,의성군,2019년,03월,21.0
경북,의성군,2019년,04월,13.0
경북,의성군,2019년,05월,17.0
경북,의성군,2019년,06월,18.0
경북,의성군,2019년,07월,26.0
경북,의성군,2019년,08월,20.0
경북,의성군,2019년,09월,22.0
경북,의성군,2019년,10월,29.0
경북,의성군,2019년,11월,35.0
경북,의성군,2019년,12월,22.0
경북,의성군,2020년,01월,15.0
경북,의성군,2020년,02월,8.0
경북,의성군,2020년,03월,10.0
경북,의성군,2020년,04월,12.0
경북,의성군,2020년,05월,21.0
경북,의성군,2020년,06월,25.0
경북,의성군,2020년,07월,29.0
경북,의성군,2020년,08월,23.0
경북,의성군,2020년,09월,22.0
경북,의성군,2020년,10월,35.0
경북,의성군,2020년,11월,24.0
경북,의성군,2020년,12월,9.0
경북,청송군,2018년,01월,5.0
경북,청송군,2018년,02월,5.0
경북,청송군,2018년,03월,4.0
경북,청송군,2018년,04월,12.0
경북,청송군,2018년,05월,6.0
경북,청송군,2018년,06월,13.0
경북,청송군,2018년,07월,7.0
경북,청송군,2018년,08월,5.0
경북,청송군,2018년,09월,9.0
경북,청송군,2018년,10월,12.0
경북,청송군,2018년,11월,9.0
경북,청송군,2018년,12월,8.0
경북,청송군,2019년,01월,3.0
경북,청송군,2019년,02월,6.0
경북,청송군,2019년,03월,5.0
경북,청송군,2019년,04월,6.0
경북,청송군,2019년,05월,8.0
경북,청송군,2019년,06월,7.0
경북,청송군,2019년,07월,7.0
경북,청송군,2019년,08월,8.0
경북,청송군,2019년,09월,9.0
경북,청송군,2019년,10월,12.0
경북,청송군,2019년,11월,11.0
경북,청송군,2019년,12월,7.0
경북,청송군,2020년,01월,5.0
경북,청송군,2020년,02월,4.0
경북,청송군,2020년,03월,3.0
경북,청송군,2020년,04월,4.0
경북,청송군,2020년,05월,8.0
경북,청송군,2020년,06월,2.0
경북,청송군,2020년,07월,7.0
경북,청송군,2020년,08월,9.0
경북,청송군,2020년,09월,2.0
경북,청송군,2020년,10월,9.0
경북,청송군,2020년,11월,6.0
경북,청송군,2020년,12월,1.0
경북,영양군,2018년,01월,5.0
경북,영양군,2018년,02월,6.0
경북,영양군,2018년,03월,3.0
경북,영양군,2018년,04월,8.0
경북,영양군,2018년,05월,7.0
경북,영양군,2018년,06월,9.0
경북,영양군,2018년,07월,10.0
경북,영양군,2018년,08월,15.0
경북,영양군,2018년,09월,13.0
경북,영양군,2018년,10월,1.0
경북,영양군,2018년,11월,2.0
경북,영양군,2018년,12월,7.0
경북,영양군,2019년,01월,5.0
경북,영양군,2019년,02월,2.0
경북,영양군,2019년,03월,2.0
경북,영양군,2019년,04월,4.0
경북,영양군,2019년,05월,10.0
경북,영양군,2019년,06월,5.0
경북,영양군,2019년,07월,4.0
경북,영양군,2019년,08월,7.0
경북,영양군,2019년,09월,8.0
경북,영양군,2019년,10월,5.0
경북,영양군,2019년,11월,5.0
경북,영양군,2019년,12월,7.0
경북,영양군,2020년,01월,7.0
경북,영양군,2020년,02월,4.0
경북,영양군,2020년,03월,3.0
경북,영양군,2020년,04월,4.0
경북,영양군,2020년,05월,7.0
경북,영양군,2020년,06월,7.0
경북,영양군,2020년,07월,5.0
경북,영양군,2020년,08월,8.0
경북,영양군,2020년,09월,10.0
경북,영양군,2020년,10월,9.0
경북,영양군,2020년,11월,7.0
경북,영양군,2020년,12월,8.0
경북,영덕군,2018년,01월,25.0
경북,영덕군,2018년,02월,12.0
경북,영덕군,2018년,03월,14.0
경북,영덕군,2018년,04월,30.0
경북,영덕군,2018년,05월,17.0
경북,영덕군,2018년,06월,24.0
경북,영덕군,2018년,07월,26.0
경북,영덕군,2018년,08월,18.0
경북,영덕군,2018년,09월,29.0
경북,영덕군,2018년,10월,33.0
경북,영덕군,2018년,11월,18.0
경북,영덕군,2018년,12월,18.0
경북,영덕군,2019년,01월,22.0
경북,영덕군,2019년,02월,8.0
경북,영덕군,2019년,03월,21.0
경북,영덕군,2019년,04월,19.0
경북,영덕군,2019년,05월,21.0
경북,영덕군,2019년,06월,23.0
경북,영덕군,2019년,07월,22.0
경북,영덕군,2019년,08월,24.0
경북,영덕군,2019년,09월,17.0
경북,영덕군,2019년,10월,16.0
경북,영덕군,2019년,11월,20.0
경북,영덕군,2019년,12월,21.0
경북,영덕군,2020년,01월,15.0
경북,영덕군,2020년,02월,16.0
경북,영덕군,2020년,03월,13.0
경북,영덕군,2020년,04월,18.0
경북,영덕군,2020년,05월,17.0
경북,영덕군,2020년,06월,24.0
경북,영덕군,2020년,07월,20.0
경북,영덕군,2020년,08월,27.0
경북,영덕군,2020년,09월,20.0
경북,영덕군,2020년,10월,23.0
경북,영덕군,2020년,11월,19.0
경북,영덕군,2020년,12월,17.0
경북,청도군,2018년,01월,15.0
경북,청도군,2018년,02월,16.0
경북,청도군,2018년,03월,20.0
경북,청도군,2018년,04월,13.0
경북,청도군,2018년,05월,18.0
경북,청도군,2018년,06월,17.0
경북,청도군,2018년,07월,32.0
경북,청도군,2018년,08월,20.0
경북,청도군,2018년,09월,19.0
경북,청도군,2018년,10월,22.0
경북,청도군,2018년,11월,17.0
경북,청도군,2018년,12월,12.0
경북,청도군,2019년,01월,19.0
경북,청도군,2019년,02월,16.0
경북,청도군,2019년,03월,15.0
경북,청도군,2019년,04월,15.0
경북,청도군,2019년,05월,16.0
경북,청도군,2019년,06월,24.0
경북,청도군,2019년,07월,11.0
경북,청도군,2019년,08월,26.0
경북,청도군,2019년,09월,13.0
경북,청도군,2019년,10월,16.0
경북,청도군,2019년,11월,17.0
경북,청도군,2019년,12월,24.0
경북,청도군,2020년,01월,10.0
경북,청도군,2020년,02월,9.0
경북,청도군,2020년,03월,11.0
경북,청도군,2020년,04월,14.0
경북,청도군,2020년,05월,21.0
경북,청도군,2020년,06월,18.0
경북,청도군,2020년,07월,7.0
경북,청도군,2020년,08월,17.0
경북,청도군,2020년,09월,21.0
경북,청도군,2020년,10월,24.0
경북,청도군,2020년,11월,14.0
경북,청도군,2020년,12월,9.0
경북,고령군,2018년,01월,19.0
경북,고령군,2018년,02월,12.0
경북,고령군,2018년,03월,12.0
경북,고령군,2018년,04월,12.0
경북,고령군,2018년,05월,20.0
경북,고령군,2018년,06월,22.0
경북,고령군,2018년,07월,11.0
경북,고령군,2018년,08월,12.0
경북,고령군,2018년,09월,19.0
경북,고령군,2018년,10월,25.0
경북,고령군,2018년,11월,16.0
경북,고령군,2018년,12월,9.0
경북,고령군,2019년,01월,8.0
경북,고령군,2019년,02월,12.0
경북,고령군,2019년,03월,18.0
경북,고령군,2019년,04월,17.0
경북,고령군,2019년,05월,18.0
경북,고령군,2019년,06월,9.0
경북,고령군,2019년,07월,8.0
경북,고령군,2019년,08월,14.0
경북,고령군,2019년,09월,13.0
경북,고령군,2019년,10월,18.0
경북,고령군,2019년,11월,15.0
경북,고령군,2019년,12월,13.0
경북,고령군,2020년,01월,12.0
경북,고령군,2020년,02월,14.0
경북,고령군,2020년,03월,8.0
경북,고령군,2020년,04월,9.0
경북,고령군,2020년,05월,17.0
경북,고령군,2020년,06월,15.0
경북,고령군,2020년,07월,9.0
경북,고령군,2020년,08월,12.0
경북,고령군,2020년,09월,15.0
경북,고령군,2020년,10월,18.0
경북,고령군,2020년,11월,15.0
경북,고령군,2020년,12월,12.0
경북,성주군,2018년,01월,20.0
경북,성주군,2018년,02월,21.0
경북,성주군,2018년,03월,17.0
경북,성주군,2018년,04월,25.0
경북,성주군,2018년,05월,25.0
경북,성주군,2018년,06월,26.0
경북,성주군,2018년,07월,30.0
경북,성주군,2018년,08월,25.0
경북,성주군,2018년,09월,31.0
경북,성주군,2018년,10월,16.0
경북,성주군,2018년,11월,21.0
경북,성주군,2018년,12월,20.0
경북,성주군,2019년,01월,19.0
경북,성주군,2019년,02월,16.0
경북,성주군,2019년,03월,28.0
경북,성주군,2019년,04월,26.0
경북,성주군,2019년,05월,28.0
경북,성주군,2019년,06월,18.0
경북,성주군,2019년,07월,31.0
경북,성주군,2019년,08월,25.0
경북,성주군,2019년,09월,20.0
경북,성주군,2019년,10월,28.0
경북,성주군,2019년,11월,25.0
경북,성주군,2019년,12월,25.0
경북,성주군,2020년,01월,21.0
경북,성주군,2020년,02월,18.0
경북,성주군,2020년,03월,16.0
경북,성주군,2020년,04월,20.0
경북,성주군,2020년,05월,27.0
경북,성주군,2020년,06월,28.0
경북,성주군,2020년,07월,17.0
경북,성주군,2020년,08월,27.0
경북,성주군,2020년,09월,11.0
경북,성주군,2020년,10월,29.0
경북,성주군,2020년,11월,21.0
경북,성주군,2020년,12월,19.0
경북,칠곡군,2018년,01월,45.0
경북,칠곡군,2018년,02월,52.0
경북,칠곡군,2018년,03월,68.0
경북,칠곡군,2018년,04월,54.0
경북,칠곡군,2018년,05월,61.0
경북,칠곡군,2018년,06월,56.0
경북,칠곡군,2018년,07월,64.0
경북,칠곡군,2018년,08월,76.0
경북,칠곡군,2018년,09월,45.0
경북,칠곡군,2018년,10월,54.0
경북,칠곡군,2018년,11월,71.0
경북,칠곡군,2018년,12월,57.0
경북,칠곡군,2019년,01월,57.0
경북,칠곡군,2019년,02월,45.0
경북,칠곡군,2019년,03월,52.0
경북,칠곡군,2019년,04월,68.0
경북,칠곡군,2019년,05월,87.0
경북,칠곡군,2019년,06월,63.0
경북,칠곡군,2019년,07월,54.0
경북,칠곡군,2019년,08월,84.0
경북,칠곡군,2019년,09월,57.0
경북,칠곡군,2019년,10월,85.0
경북,칠곡군,2019년,11월,70.0
경북,칠곡군,2019년,12월,59.0
경북,칠곡군,2020년,01월,53.0
경북,칠곡군,2020년,02월,45.0
경북,칠곡군,2020년,03월,60.0
경북,칠곡군,2020년,04월,62.0
경북,칠곡군,2020년,05월,70.0
경북,칠곡군,2020년,06월,74.0
경북,칠곡군,2020년,07월,67.0
경북,칠곡군,2020년,08월,49.0
경북,칠곡군,2020년,09월,58.0
경북,칠곡군,2020년,10월,72.0
경북,칠곡군,2020년,11월,70.0
경북,칠곡군,2020년,12월,72.0
경북,예천군,2018년,01월,12.0
경북,예천군,2018년,02월,15.0
경북,예천군,2018년,03월,11.0
경북,예천군,2018년,04월,15.0
경북,예천군,2018년,05월,17.0
경북,예천군,2018년,06월,18.0
경북,예천군,2018년,07월,13.0
경북,예천군,2018년,08월,18.0
경북,예천군,2018년,09월,14.0
경북,예천군,2018년,10월,24.0
경북,예천군,2018년,11월,13.0
경북,예천군,2018년,12월,18.0
경북,예천군,2019년,01월,18.0
경북,예천군,2019년,02월,11.0
경북,예천군,2019년,03월,14.0
경북,예천군,2019년,04월,17.0
경북,예천군,2019년,05월,19.0
경북,예천군,2019년,06월,14.0
경북,예천군,2019년,07월,18.0
경북,예천군,2019년,08월,19.0
경북,예천군,2019년,09월,15.0
경북,예천군,2019년,10월,19.0
경북,예천군,2019년,11월,28.0
경북,예천군,2019년,12월,14.0
경북,예천군,2020년,01월,11.0
경북,예천군,2020년,02월,15.0
경북,예천군,2020년,03월,17.0
경북,예천군,2020년,04월,19.0
경북,예천군,2020년,05월,13.0
경북,예천군,2020년,06월,11.0
경북,예천군,2020년,07월,21.0
경북,예천군,2020년,08월,19.0
경북,예천군,2020년,09월,16.0
경북,예천군,2020년,10월,16.0
경북,예천군,2020년,11월,18.0
경북,예천군,2020년,12월,15.0
경북,봉화군,2018년,01월,11.0
경북,봉화군,2018년,02월,8.0
경북,봉화군,2018년,03월,8.0
경북,봉화군,2018년,04월,13.0
경북,봉화군,2018년,05월,17.0
경북,봉화군,2018년,06월,7.0
경북,봉화군,2018년,07월,15.0
경북,봉화군,2018년,08월,13.0
경북,봉화군,2018년,09월,14.0
경북,봉화군,2018년,10월,12.0
경북,봉화군,2018년,11월,18.0
경북,봉화군,2018년,12월,13.0
경북,봉화군,2019년,01월,11.0
경북,봉화군,2019년,02월,7.0
경북,봉화군,2019년,03월,7.0
경북,봉화군,2019년,04월,13.0
경북,봉화군,2019년,05월,18.0
경북,봉화군,2019년,06월,15.0
경북,봉화군,2019년,07월,14.0
경북,봉화군,2019년,08월,17.0
경북,봉화군,2019년,09월,11.0
경북,봉화군,2019년,10월,10.0
경북,봉화군,2019년,11월,13.0
경북,봉화군,2019년,12월,13.0
경북,봉화군,2020년,01월,7.0
경북,봉화군,2020년,02월,9.0
경북,봉화군,2020년,03월,13.0
경북,봉화군,2020년,04월,12.0
경북,봉화군,2020년,05월,14.0
경북,봉화군,2020년,06월,14.0
경북,봉화군,2020년,07월,8.0
경북,봉화군,2020년,08월,13.0
경북,봉화군,2020년,09월,11.0
경북,봉화군,2020년,10월,12.0
경북,봉화군,2020년,11월,10.0
경북,봉화군,2020년,12월,13.0
경북,울진군,2018년,01월,9.0
경북,울진군,2018년,02월,9.0
경북,울진군,2018년,03월,8.0
경북,울진군,2018년,04월,12.0
경북,울진군,2018년,05월,13.0
경북,울진군,2018년,06월,16.0
경북,울진군,2018년,07월,10.0
경북,울진군,2018년,08월,14.0
경북,울진군,2018년,09월,11.0
경북,울진군,2018년,10월,11.0
경북,울진군,2018년,11월,18.0
경북,울진군,2018년,12월,18.0
경북,울진군,2019년,01월,17.0
경북,울진군,2019년,02월,10.0
경북,울진군,2019년,03월,12.0
경북,울진군,2019년,04월,17.0
경북,울진군,2019년,05월,16.0
경북,울진군,2019년,06월,18.0
경북,울진군,2019년,07월,16.0
경북,울진군,2019년,08월,18.0
경북,울진군,2019년,09월,13.0
경북,울진군,2019년,10월,14.0
경북,울진군,2019년,11월,8.0
경북,울진군,2019년,12월,12.0
경북,울진군,2020년,01월,13.0
경북,울진군,2020년,02월,9.0
경북,울진군,2020년,03월,9.0
경북,울진군,2020년,04월,7.0
경북,울진군,2020년,05월,17.0
경북,울진군,2020년,06월,9.0
경북,울진군,2020년,07월,12.0
경북,울진군,2020년,08월,8.0
경북,울진군,2020년,09월,5.0
경북,울진군,2020년,10월,19.0
경북,울진군,2020년,11월,15.0
경북,울진군,2020년,12월,4.0
경북,경산시,2018년,01월,78.0
경북,경산시,2018년,02월,65.0
경북,경산시,2018년,03월,100.0
경북,경산시,2018년,04월,95.0
경북,경산시,2018년,05월,112.0
경북,경산시,2018년,06월,92.0
경북,경산시,2018년,07월,107.0
경북,경산시,2018년,08월,82.0
경북,경산시,2018년,09월,85.0
경북,경산시,2018년,10월,101.0
경북,경산시,2018년,11월,100.0
경북,경산시,2018년,12월,96.0
경북,경산시,2019년,01월,76.0
경북,경산시,2019년,02월,65.0
경북,경산시,2019년,03월,96.0
경북,경산시,2019년,04월,102.0
경북,경산시,2019년,05월,122.0
경북,경산시,2019년,06월,102.0
경북,경산시,2019년,07월,94.0
경북,경산시,2019년,08월,105.0
경북,경산시,2019년,09월,110.0
경북,경산시,2019년,10월,113.0
경북,경산시,2019년,11월,151.0
경북,경산시,2019년,12월,103.0
경북,경산시,2020년,01월,90.0
경북,경산시,2020년,02월,81.0
경북,경산시,2020년,03월,59.0
경북,경산시,2020년,04월,88.0
경북,경산시,2020년,05월,93.0
경북,경산시,2020년,06월,118.0
경북,경산시,2020년,07월,98.0
경북,경산시,2020년,08월,99.0
경북,경산시,2020년,09월,94.0
경북,경산시,2020년,10월,86.0
경북,경산시,2020년,11월,101.0
경북,경산시,2020년,12월,82.0
경남,진주시,2018년,01월,57.0
경남,진주시,2018년,02월,58.0
경남,진주시,2018년,03월,52.0
경남,진주시,2018년,04월,65.0
경남,진주시,2018년,05월,74.0
경남,진주시,2018년,06월,88.0
경남,진주시,2018년,07월,66.0
경남,진주시,2018년,08월,77.0
경남,진주시,2018년,09월,71.0
경남,진주시,2018년,10월,87.0
경남,진주시,2018년,11월,74.0
경남,진주시,2018년,12월,56.0
경남,진주시,2019년,01월,69.0
경남,진주시,2019년,02월,55.0
경남,진주시,2019년,03월,68.0
경남,진주시,2019년,04월,76.0
경남,진주시,2019년,05월,78.0
경남,진주시,2019년,06월,83.0
경남,진주시,2019년,07월,58.0
경남,진주시,2019년,08월,54.0
경남,진주시,2019년,09월,73.0
경남,진주시,2019년,10월,79.0
경남,진주시,2019년,11월,77.0
경남,진주시,2019년,12월,72.0
경남,진주시,2020년,01월,47.0
경남,진주시,2020년,02월,54.0
경남,진주시,2020년,03월,53.0
경남,진주시,2020년,04월,45.0
