시도,시군구,연도,월,사망자수
전남,고흥군,2018년,12월,2.0
전남,고흥군,2019년,01월,0.0
전남,고흥군,2019년,02월,0.0
전남,고흥군,2019년,03월,2.0
전남,고흥군,2019년,04월,7.0
전남,고흥군,2019년,05월,2.0
전남,고흥군,2019년,06월,1.0
전남,고흥군,2019년,07월,0.0
전남,고흥군,2019년,08월,0.0
전남,고흥군,2019년,09월,1.0
전남,고흥군,2019년,10월,1.0
전남,고흥군,2019년,11월,1.0
전남,고흥군,2019년,12월,2.0
전남,고흥군,2020년,01월,1.0
전남,고흥군,2020년,02월,1.0
전남,고흥군,2020년,03월,2.0
전남,고흥군,2020년,04월,1.0
전남,고흥군,2020년,05월,0.0
전남,고흥군,2020년,06월,1.0
전남,고흥군,2020년,07월,2.0
전남,고흥군,2020년,08월,4.0
전남,고흥군,2020년,09월,0.0
전남,고흥군,2020년,10월,2.0
전남,고흥군,2020년,11월,0.0
전남,고흥군,2020년,12월,3.0
전남,보성군,2018년,01월,1.0
전남,보성군,2018년,02월,2.0
전남,보성군,2018년,03월,2.0
전남,보성군,2018년,04월,0.0
전남,보성군,2018년,05월,1.0
전남,보성군,2018년,06월,0.0
전남,보성군,2018년,07월,1.0
전남,보성군,2018년,08월,0.0
전남,보성군,2018년,09월,0.0
전남,보성군,2018년,10월,1.0
전남,보성군,2018년,11월,4.0
전남,보성군,2018년,12월,1.0
전남,보성군,2019년,01월,1.0
전남,보성군,2019년,02월,1.0
전남,보성군,2019년,03월,1.0
전남,보성군,2019년,04월,0.0
전남,보성군,2019년,05월,0.0
전남,보성군,2019년,06월,3.0
전남,보성군,2019년,07월,2.0
전남,보성군,2019년,08월,1.0
전남,보성군,2019년,09월,1.0
전남,보성군,2019년,10월,0.0
전남,보성군,2019년,11월,4.0
전남,보성군,2019년,12월,1.0
전남,보성군,2020년,01월,0.0
전남,보성군,2020년,02월,0.0
전남,보성군,2020년,03월,2.0
전남,보성군,2020년,04월,0.0
전남,보성군,2020년,05월,2.0
전남,보성군,2020년,06월,3.0
전남,보성군,2020년,07월,0.0
전남,보성군,2020년,08월,0.0
전남,보성군,2020년,09월,2.0
전남,보성군,2020년,10월,1.0
전남,보성군,2020년,11월,1.0
전남,보성군,2020년,12월,2.0
전남,화순군,2018년,01월,0.0
전남,화순군,2018년,02월,1.0
전남,화순군,2018년,03월,0.0
전남,화순군,2018년,04월,0.0
전남,화순군,2018년,05월,0.0
전남,화순군,2018년,06월,3.0
전남,화순군,2018년,07월,1.0
전남,화순군,2018년,08월,0.0
전남,화순군,2018년,09월,2.0
전남,화순군,2018년,10월,0.0
전남,화순군,2018년,11월,0.0
전남,화순군,2018년,12월,4.0
전남,화순군,2019년,01월,1.0
전남,화순군,2019년,02월,1.0
전남,화순군,2019년,03월,3.0
전남,화순군,2019년,04월,0.0
전남,화순군,2019년,05월,0.0
전남,화순군,2019년,06월,0.0
전남,화순군,2019년,07월,0.0
전남,화순군,2019년,08월,0.0
전남,화순군,2019년,09월,0.0
전남,화순군,2019년,10월,2.0
전남,화순군,2019년,11월,2.0
전남,화순군,2019년,12월,2.0
전남,화순군,2020년,01월,1.0
전남,화순군,2020년,02월,2.0
전남,화순군,2020년,03월,0.0
전남,화순군,2020년,04월,1.0
전남,화순군,2020년,05월,0.0
전남,화순군,2020년,06월,1.0
전남,화순군,2020년,07월,0.0
전남,화순군,2020년,08월,3.0
전남,화순군,2020년,09월,0.0
전남,화순군,2020년,10월,3.0
전남,화순군,2020년,11월,1.0
전남,화순군,2020년,12월,0.0
전남,장흥군,2018년,01월,3.0
전남,장흥군,2018년,02월,0.0
전남,장흥군,2018년,03월,3.0
전남,장흥군,2018년,04월,2.0
전남,장흥군,2018년,05월,0.0
전남,장흥군,2018년,06월,1.0
전남,장흥군,2018년,07월,0.0
전남,장흥군,2018년,08월,1.0
전남,장흥군,2018년,09월,2.0
전남,장흥군,2018년,10월,0.0
전남,장흥군,2018년,11월,0.0
전남,장흥군,2018년,12월,1.0
전남,장흥군,2019년,01월,2.0
전남,장흥군,2019년,02월,0.0
전남,장흥군,2019년,03월,2.0
전남,장흥군,2019년,04월,1.0
전남,장흥군,2019년,05월,2.0
전남,장흥군,2019년,06월,1.0
전남,장흥군,2019년,07월,0.0
전남,장흥군,2019년,08월,0.0
전남,장흥군,2019년,09월,0.0
전남,장흥군,2019년,10월,0.0
전남,장흥군,2019년,11월,2.0
전남,장흥군,2019년,12월,1.0
전남,장흥군,2020년,01월,1.0
전남,장흥군,2020년,02월,0.0
전남,장흥군,2020년,03월,0.0
전남,장흥군,2020년,04월,0.0
전남,장흥군,2020년,05월,1.0
전남,장흥군,2020년,06월,3.0
전남,장흥군,2020년,07월,0.0
전남,장흥군,2020년,08월,0.0
전남,장흥군,2020년,09월,1.0
전남,장흥군,2020년,10월,2.0
전남,장흥군,2020년,11월,1.0
전남,장흥군,2020년,12월,0.0
전남,강진군,2018년,01월,2.0
전남,강진군,2018년,02월,0.0
전남,강진군,2018년,03월,1.0
전남,강진군,2018년,04월,1.0
전남,강진군,2018년,05월,2.0
전남,강진군,2018년,06월,1.0
전남,강진군,2018년,07월,1.0
전남,강진군,2018년,08월,1.0
전남,강진군,2018년,09월,2.0
전남,강진군,2018년,10월,0.0
전남,강진군,2018년,11월,1.0
전남,강진군,2018년,12월,2.0
전남,강진군,2019년,01월,1.0
전남,강진군,2019년,02월,0.0
전남,강진군,2019년,03월,0.0
전남,강진군,2019년,04월,0.0
전남,강진군,2019년,05월,1.0
전남,강진군,2019년,06월,0.0
전남,강진군,2019년,07월,0.0
전남,강진군,2019년,08월,0.0
전남,강진군,2019년,09월,1.0
전남,강진군,2019년,10월,2.0
전남,강진군,2019년,11월,1.0
전남,강진군,2019년,12월,0.0
전남,강진군,2020년,01월,0.0
전남,강진군,2020년,02월,0.0
전남,강진군,2020년,03월,1.0
전남,강진군,2020년,04월,0.0
전남,강진군,2020년,05월,0.0
전남,강진군,2020년,06월,3.0
전남,강진군,2020년,07월,0.0
전남,강진군,2020년,08월,0.0
전남,강진군,2020년,09월,0.0
전남,강진군,2020년,10월,0.0
전남,강진군,2020년,11월,1.0
전남,강진군,2020년,12월,0.0
전남,해남군,2018년,01월,0.0
전남,해남군,2018년,02월,3.0
전남,해남군,2018년,03월,1.0
전남,해남군,2018년,04월,1.0
전남,해남군,2018년,05월,1.0
전남,해남군,2018년,06월,1.0
전남,해남군,2018년,07월,0.0
전남,해남군,2018년,08월,1.0
전남,해남군,2018년,09월,3.0
전남,해남군,2018년,10월,1.0
전남,해남군,2018년,11월,3.0
전남,해남군,2018년,12월,2.0
전남,해남군,2019년,01월,1.0
전남,해남군,2019년,02월,0.0
전남,해남군,2019년,03월,0.0
전남,해남군,2019년,04월,3.0
전남,해남군,2019년,05월,2.0
전남,해남군,2019년,06월,4.0
전남,해남군,2019년,07월,3.0
전남,해남군,2019년,08월,0.0
전남,해남군,2019년,09월,4.0
전남,해남군,2019년,10월,4.0
전남,해남군,2019년,11월,0.0
전남,해남군,2019년,12월,1.0
전남,해남군,2020년,01월,0.0
전남,해남군,2020년,02월,0.0
전남,해남군,2020년,03월,2.0
전남,해남군,2020년,04월,1.0
전남,해남군,2020년,05월,2.0
전남,해남군,2020년,06월,2.0
전남,해남군,2020년,07월,1.0
전남,해남군,2020년,08월,2.0
전남,해남군,2020년,09월,3.0
전남,해남군,2020년,10월,1.0
전남,해남군,2020년,11월,0.0
전남,해남군,2020년,12월,2.0
전남,영암군,2018년,01월,3.0
전남,영암군,2018년,02월,1.0
전남,영암군,2018년,03월,0.0
전남,영암군,2018년,04월,2.0
전남,영암군,2018년,05월,8.0
전남,영암군,2018년,06월,2.0
전남,영암군,2018년,07월,1.0
전남,영암군,2018년,08월,1.0
전남,영암군,2018년,09월,0.0
전남,영암군,2018년,10월,2.0
전남,영암군,2018년,11월,3.0
전남,영암군,2018년,12월,1.0
전남,영암군,2019년,01월,3.0
전남,영암군,2019년,02월,0.0
전남,영암군,2019년,03월,1.0
전남,영암군,2019년,04월,1.0
전남,영암군,2019년,05월,3.0
전남,영암군,2019년,06월,1.0
전남,영암군,2019년,07월,0.0
전남,영암군,2019년,08월,0.0
전남,영암군,2019년,09월,0.0
전남,영암군,2019년,10월,1.0
전남,영암군,2019년,11월,1.0
전남,영암군,2019년,12월,0.0
전남,영암군,2020년,01월,2.0
전남,영암군,2020년,02월,0.0
전남,영암군,2020년,03월,1.0
전남,영암군,2020년,04월,1.0
전남,영암군,2020년,05월,1.0
전남,영암군,2020년,06월,0.0
전남,영암군,2020년,07월,1.0
전남,영암군,2020년,08월,1.0
전남,영암군,2020년,09월,0.0
전남,영암군,2020년,10월,1.0
전남,영암군,2020년,11월,0.0
전남,영암군,2020년,12월,1.0
전남,무안군,2018년,01월,2.0
전남,무안군,2018년,02월,1.0
전남,무안군,2018년,03월,2.0
전남,무안군,2018년,04월,0.0
전남,무안군,2018년,05월,4.0
전남,무안군,2018년,06월,0.0
전남,무안군,2018년,07월,1.0
전남,무안군,2018년,08월,1.0
전남,무안군,2018년,09월,2.0
전남,무안군,2018년,10월,3.0
전남,무안군,2018년,11월,1.0
전남,무안군,2018년,12월,0.0
전남,무안군,2019년,01월,1.0
전남,무안군,2019년,02월,0.0
전남,무안군,2019년,03월,2.0
전남,무안군,2019년,04월,2.0
전남,무안군,2019년,05월,1.0
전남,무안군,2019년,06월,1.0
전남,무안군,2019년,07월,1.0
전남,무안군,2019년,08월,5.0
전남,무안군,2019년,09월,1.0
전남,무안군,2019년,10월,1.0
전남,무안군,2019년,11월,0.0
전남,무안군,2019년,12월,2.0
전남,무안군,2020년,01월,2.0
전남,무안군,2020년,02월,0.0
전남,무안군,2020년,03월,2.0
전남,무안군,2020년,04월,0.0
전남,무안군,2020년,05월,1.0
전남,무안군,2020년,06월,2.0
전남,무안군,2020년,07월,1.0
전남,무안군,2020년,08월,2.0
전남,무안군,2020년,09월,1.0
전남,무안군,2020년,10월,1.0
전남,무안군,2020년,11월,1.0
전남,무안군,2020년,12월,2.0
전남,함평군,2018년,01월,1.0
전남,함평군,2018년,02월,1.0
전남,함평군,2018년,03월,2.0
전남,함평군,2018년,04월,1.0
전남,함평군,2018년,05월,0.0
전남,함평군,2018년,06월,0.0
전남,함평군,2018년,07월,0.0
전남,함평군,2018년,08월,0.0
전남,함평군,2018년,09월,0.0
전남,함평군,2018년,10월,0.0
전남,함평군,2018년,11월,0.0
전남,함평군,2018년,12월,1.0
전남,함평군,2019년,01월,0.0
전남,함평군,2019년,02월,2.0
전남,함평군,2019년,03월,1.0
전남,함평군,2019년,04월,0.0
전남,함평군,2019년,05월,0.0
전남,함평군,2019년,06월,0.0
전남,함평군,2019년,07월,1.0
전남,함평군,2019년,08월,0.0
전남,함평군,2019년,09월,4.0
전남,함평군,2019년,10월,1.0
전남,함평군,2019년,11월,0.0
전남,함평군,2019년,12월,0.0
전남,함평군,2020년,01월,1.0
전남,함평군,2020년,02월,0.0
전남,함평군,2020년,03월,0.0
전남,함평군,2020년,04월,0.0
전남,함평군,2020년,05월,1.0
전남,함평군,2020년,06월,2.0
전남,함평군,2020년,07월,0.0
전남,함평군,2020년,08월,0.0
전남,함평군,2020년,09월,0.0
전남,함평군,2020년,10월,0.0
전남,함평군,2020년,11월,0.0
전남,함평군,2020년,12월,2.0
전남,영광군,2018년,01월,1.0
전남,영광군,2018년,02월,1.0
전남,영광군,2018년,03월,3.0
전남,영광군,2018년,04월,2.0
전남,영광군,2018년,05월,0.0
전남,영광군,2018년,06월,0.0
전남,영광군,2018년,07월,1.0
전남,영광군,2018년,08월,2.0
전남,영광군,2018년,09월,4.0
전남,영광군,2018년,10월,0.0
전남,영광군,2018년,11월,0.0
전남,영광군,2018년,12월,2.0
전남,영광군,2019년,01월,1.0
전남,영광군,2019년,02월,1.0
전남,영광군,2019년,03월,1.0
전남,영광군,2019년,04월,3.0
전남,영광군,2019년,05월,0.0
전남,영광군,2019년,06월,0.0
전남,영광군,2019년,07월,1.0
전남,영광군,2019년,08월,1.0
전남,영광군,2019년,09월,1.0
전남,영광군,2019년,10월,0.0
전남,영광군,2019년,11월,0.0
전남,영광군,2019년,12월,2.0
전남,영광군,2020년,01월,2.0
전남,영광군,2020년,02월,2.0
전남,영광군,2020년,03월,2.0
전남,영광군,2020년,04월,1.0
전남,영광군,2020년,05월,1.0
전남,영광군,2020년,06월,1.0
전남,영광군,2020년,07월,0.0
전남,영광군,2020년,08월,0.0
전남,영광군,2020년,09월,0.0
전남,영광군,2020년,10월,1.0
전남,영광군,2020년,11월,0.0
전남,영광군,2020년,12월,2.0
전남,장성군,2018년,01월,1.0
전남,장성군,2018년,02월,1.0
전남,장성군,2018년,03월,1.0
전남,장성군,2018년,04월,0.0
전남,장성군,2018년,05월,1.0
전남,장성군,2018년,06월,0.0
전남,장성군,2018년,07월,2.0
전남,장성군,2018년,08월,0.0
전남,장성군,2018년,09월,0.0
전남,장성군,2018년,10월,1.0
전남,장성군,2018년,11월,0.0
전남,장성군,2018년,12월,1.0
전남,장성군,2019년,01월,0.0
전남,장성군,2019년,02월,1.0
전남,장성군,2019년,03월,0.0
전남,장성군,2019년,04월,1.0
전남,장성군,2019년,05월,0.0
전남,장성군,2019년,06월,0.0
전남,장성군,2019년,07월,2.0
전남,장성군,2019년,08월,0.0
전남,장성군,2019년,09월,0.0
전남,장성군,2019년,10월,1.0
전남,장성군,2019년,11월,1.0
전남,장성군,2019년,12월,1.0
전남,장성군,2020년,01월,0.0
전남,장성군,2020년,02월,1.0
전남,장성군,2020년,03월,0.0
전남,장성군,2020년,04월,0.0
전남,장성군,2020년,05월,1.0
전남,장성군,2020년,06월,1.0
전남,장성군,2020년,07월,0.0
전남,장성군,2020년,08월,0.0
전남,장성군,2020년,09월,1.0
전남,장성군,2020년,10월,0.0
전남,장성군,2020년,11월,2.0
전남,장성군,2020년,12월,0.0
전남,완도군,2018년,01월,3.0
전남,완도군,2018년,02월,1.0
전남,완도군,2018년,03월,1.0
전남,완도군,2018년,04월,0.0
전남,완도군,2018년,05월,0.0
전남,완도군,2018년,06월,0.0
전남,완도군,2018년,07월,2.0
전남,완도군,2018년,08월,1.0
전남,완도군,2018년,09월,1.0
전남,완도군,2018년,10월,1.0
전남,완도군,2018년,11월,2.0
전남,완도군,2018년,12월,1.0
전남,완도군,2019년,01월,1.0
전남,완도군,2019년,02월,1.0
전남,완도군,2019년,03월,0.0
전남,완도군,2019년,04월,1.0
전남,완도군,2019년,05월,0.0
전남,완도군,2019년,06월,0.0
전남,완도군,2019년,07월,0.0
전남,완도군,2019년,08월,0.0
전남,완도군,2019년,09월,0.0
전남,완도군,2019년,10월,1.0
전남,완도군,2019년,11월,0.0
전남,완도군,2019년,12월,0.0
전남,완도군,2020년,01월,1.0
전남,완도군,2020년,02월,0.0
전남,완도군,2020년,03월,0.0
전남,완도군,2020년,04월,1.0
전남,완도군,2020년,05월,3.0
전남,완도군,2020년,06월,1.0
전남,완도군,2020년,07월,1.0
전남,완도군,2020년,08월,1.0
전남,완도군,2020년,09월,3.0
전남,완도군,2020년,10월,0.0
전남,완도군,2020년,11월,0.0
전남,완도군,2020년,12월,1.0
전남,진도군,2018년,01월,0.0
전남,진도군,2018년,02월,0.0
전남,진도군,2018년,03월,0.0
전남,진도군,2018년,04월,0.0
전남,진도군,2018년,05월,0.0
전남,진도군,2018년,06월,1.0
전남,진도군,2018년,07월,1.0
전남,진도군,2018년,08월,2.0
전남,진도군,2018년,09월,1.0
전남,진도군,2018년,10월,1.0
전남,진도군,2018년,11월,0.0
전남,진도군,2018년,12월,0.0
전남,진도군,2019년,01월,3.0
전남,진도군,2019년,02월,0.0
전남,진도군,2019년,03월,0.0
전남,진도군,2019년,04월,1.0
전남,진도군,2019년,05월,4.0
전남,진도군,2019년,06월,0.0
전남,진도군,2019년,07월,0.0
전남,진도군,2019년,08월,1.0
전남,진도군,2019년,09월,0.0
전남,진도군,2019년,10월,1.0
전남,진도군,2019년,11월,1.0
전남,진도군,2019년,12월,1.0
전남,진도군,2020년,01월,2.0
전남,진도군,2020년,02월,0.0
전남,진도군,2020년,03월,0.0
전남,진도군,2020년,04월,1.0
전남,진도군,2020년,05월,1.0
전남,진도군,2020년,06월,1.0
전남,진도군,2020년,07월,0.0
전남,진도군,2020년,08월,1.0
전남,진도군,2020년,09월,0.0
전남,진도군,2020년,10월,1.0
전남,진도군,2020년,11월,1.0
전남,진도군,2020년,12월,0.0
전남,신안군,2018년,01월,0.0
전남,신안군,2018년,02월,0.0
전남,신안군,2018년,03월,1.0
전남,신안군,2018년,04월,0.0
전남,신안군,2018년,05월,1.0
전남,신안군,2018년,06월,0.0
전남,신안군,2018년,07월,3.0
전남,신안군,2018년,08월,1.0
전남,신안군,2018년,09월,0.0
전남,신안군,2018년,10월,3.0
전남,신안군,2018년,11월,2.0
전남,신안군,2018년,12월,0.0
전남,신안군,2019년,01월,1.0
전남,신안군,2019년,02월,1.0
전남,신안군,2019년,03월,1.0
전남,신안군,2019년,04월,0.0
전남,신안군,2019년,05월,0.0
전남,신안군,2019년,06월,0.0
전남,신안군,2019년,07월,0.0
전남,신안군,2019년,08월,0.0
전남,신안군,2019년,09월,0.0
전남,신안군,2019년,10월,0.0
전남,신안군,2019년,11월,0.0
전남,신안군,2019년,12월,0.0
전남,신안군,2020년,01월,2.0
전남,신안군,2020년,02월,0.0
전남,신안군,2020년,03월,0.0
전남,신안군,2020년,04월,0.0
전남,신안군,2020년,05월,0.0
전남,신안군,2020년,06월,0.0
전남,신안군,2020년,07월,3.0
전남,신안군,2020년,08월,0.0
전남,신안군,2020년,09월,0.0
전남,신안군,2020년,10월,2.0
전남,신안군,2020년,11월,2.0
전남,신안군,2020년,12월,1.0
경북,포항시,2018년,01월,4.0
경북,포항시,2018년,02월,2.0
경북,포항시,2018년,03월,4.0
경북,포항시,2018년,04월,1.0
경북,포항시,2018년,05월,6.0
경북,포항시,2018년,06월,4.0
경북,포항시,2018년,07월,3.0
경북,포항시,2018년,08월,6.0
경북,포항시,2018년,09월,6.0
경북,포항시,2018년,10월,9.0
경북,포항시,2018년,11월,2.0
경북,포항시,2018년,12월,6.0
경북,포항시,2019년,01월,0.0
경북,포항시,2019년,02월,3.0
경북,포항시,2019년,03월,3.0
경북,포항시,2019년,04월,6.0
경북,포항시,2019년,05월,3.0
경북,포항시,2019년,06월,2.0
경북,포항시,2019년,07월,2.0
경북,포항시,2019년,08월,0.0
경북,포항시,2019년,09월,2.0
경북,포항시,2019년,10월,5.0
경북,포항시,2019년,11월,5.0
경북,포항시,2019년,12월,2.0
경북,포항시,2020년,01월,2.0
경북,포항시,2020년,02월,1.0
경북,포항시,2020년,03월,2.0
경북,포항시,2020년,04월,1.0
경북,포항시,2020년,05월,2.0
경북,포항시,2020년,06월,0.0
경북,포항시,2020년,07월,2.0
경북,포항시,2020년,08월,3.0
경북,포항시,2020년,09월,1.0
경북,포항시,2020년,10월,6.0
경북,포항시,2020년,11월,5.0
경북,포항시,2020년,12월,2.0
경북,경주시,2018년,01월,3.0
경북,경주시,2018년,02월,4.0
경북,경주시,2018년,03월,2.0
경북,경주시,2018년,04월,4.0
경북,경주시,2018년,05월,7.0
경북,경주시,2018년,06월,0.0
경북,경주시,2018년,07월,2.0
경북,경주시,2018년,08월,6.0
경북,경주시,2018년,09월,4.0
경북,경주시,2018년,10월,2.0
경북,경주시,2018년,11월,3.0
경북,경주시,2018년,12월,8.0
경북,경주시,2019년,01월,2.0
경북,경주시,2019년,02월,2.0
경북,경주시,2019년,03월,4.0
경북,경주시,2019년,04월,3.0
경북,경주시,2019년,05월,3.0
경북,경주시,2019년,06월,4.0
경북,경주시,2019년,07월,3.0
경북,경주시,2019년,08월,2.0
경북,경주시,2019년,09월,2.0
경북,경주시,2019년,10월,3.0
경북,경주시,2019년,11월,2.0
경북,경주시,2019년,12월,5.0
경북,경주시,2020년,01월,2.0
경북,경주시,2020년,02월,4.0
경북,경주시,2020년,03월,1.0
경북,경주시,2020년,04월,2.0
경북,경주시,2020년,05월,1.0
경북,경주시,2020년,06월,3.0
경북,경주시,2020년,07월,0.0
경북,경주시,2020년,08월,7.0
경북,경주시,2020년,09월,4.0
경북,경주시,2020년,10월,2.0
경북,경주시,2020년,11월,1.0
경북,경주시,2020년,12월,3.0
경북,김천시,2018년,01월,2.0
경북,김천시,2018년,02월,1.0
경북,김천시,2018년,03월,1.0
경북,김천시,2018년,04월,1.0
경북,김천시,2018년,05월,2.0
경북,김천시,2018년,06월,2.0
경북,김천시,2018년,07월,1.0
경북,김천시,2018년,08월,0.0
경북,김천시,2018년,09월,0.0
경북,김천시,2018년,10월,5.0
경북,김천시,2018년,11월,3.0
경북,김천시,2018년,12월,1.0
경북,김천시,2019년,01월,4.0
경북,김천시,2019년,02월,2.0
경북,김천시,2019년,03월,2.0
경북,김천시,2019년,04월,1.0
경북,김천시,2019년,05월,2.0
경북,김천시,2019년,06월,3.0
경북,김천시,2019년,07월,0.0
경북,김천시,2019년,08월,1.0
경북,김천시,2019년,09월,1.0
경북,김천시,2019년,10월,0.0
경북,김천시,2019년,11월,0.0
경북,김천시,2019년,12월,1.0
경북,김천시,2020년,01월,3.0
경북,김천시,2020년,02월,0.0
경북,김천시,2020년,03월,0.0
경북,김천시,2020년,04월,1.0
경북,김천시,2020년,05월,6.0
경북,김천시,2020년,06월,2.0
경북,김천시,2020년,07월,3.0
경북,김천시,2020년,08월,4.0
경북,김천시,2020년,09월,3.0
경북,김천시,2020년,10월,3.0
경북,김천시,2020년,11월,3.0
경북,김천시,2020년,12월,1.0
경북,안동시,2018년,01월,1.0
경북,안동시,2018년,02월,2.0
경북,안동시,2018년,03월,3.0
경북,안동시,2018년,04월,1.0
경북,안동시,2018년,05월,3.0
경북,안동시,2018년,06월,2.0
경북,안동시,2018년,07월,2.0
경북,안동시,2018년,08월,3.0
경북,안동시,2018년,09월,3.0
경북,안동시,2018년,10월,3.0
경북,안동시,2018년,11월,0.0
경북,안동시,2018년,12월,2.0
경북,안동시,2019년,01월,4.0
경북,안동시,2019년,02월,1.0
경북,안동시,2019년,03월,2.0
경북,안동시,2019년,04월,5.0
경북,안동시,2019년,05월,1.0
경북,안동시,2019년,06월,4.0
경북,안동시,2019년,07월,3.0
경북,안동시,2019년,08월,3.0
경북,안동시,2019년,09월,2.0
경북,안동시,2019년,10월,1.0
경북,안동시,2019년,11월,1.0
경북,안동시,2019년,12월,4.0
경북,안동시,2020년,01월,1.0
경북,안동시,2020년,02월,1.0
경북,안동시,2020년,03월,1.0
경북,안동시,2020년,04월,1.0
경북,안동시,2020년,05월,5.0
경북,안동시,2020년,06월,0.0
경북,안동시,2020년,07월,2.0
경북,안동시,2020년,08월,3.0
경북,안동시,2020년,09월,1.0
경북,안동시,2020년,10월,5.0
경북,안동시,2020년,11월,0.0
경북,안동시,2020년,12월,2.0
경북,구미시,2018년,01월,2.0
경북,구미시,2018년,02월,0.0
경북,구미시,2018년,03월,1.0
경북,구미시,2018년,04월,3.0
경북,구미시,2018년,05월,7.0
경북,구미시,2018년,06월,3.0
경북,구미시,2018년,07월,5.0
경북,구미시,2018년,08월,6.0
경북,구미시,2018년,09월,1.0
경북,구미시,2018년,10월,4.0
경북,구미시,2018년,11월,1.0
경북,구미시,2018년,12월,5.0
경북,구미시,2019년,01월,0.0
경북,구미시,2019년,02월,5.0
경북,구미시,2019년,03월,2.0
경북,구미시,2019년,04월,2.0
경북,구미시,2019년,05월,2.0
경북,구미시,2019년,06월,1.0
경북,구미시,2019년,07월,2.0
경북,구미시,2019년,08월,2.0
경북,구미시,2019년,09월,4.0
경북,구미시,2019년,10월,4.0
경북,구미시,2019년,11월,2.0
경북,구미시,2019년,12월,4.0
경북,구미시,2020년,01월,6.0
경북,구미시,2020년,02월,1.0
경북,구미시,2020년,03월,2.0
경북,구미시,2020년,04월,3.0
경북,구미시,2020년,05월,2.0
경북,구미시,2020년,06월,1.0
경북,구미시,2020년,07월,3.0
경북,구미시,2020년,08월,2.0
경북,구미시,2020년,09월,3.0
경북,구미시,2020년,10월,0.0
경북,구미시,2020년,11월,1.0
경북,구미시,2020년,12월,1.0
경북,영주시,2018년,01월,1.0
경북,영주시,2018년,02월,0.0
경북,영주시,2018년,03월,0.0
경북,영주시,2018년,04월,0.0
경북,영주시,2018년,05월,1.0
경북,영주시,2018년,06월,1.0
경북,영주시,2018년,07월,1.0
경북,영주시,2018년,08월,1.0
경북,영주시,2018년,09월,3.0
경북,영주시,2018년,10월,2.0
경북,영주시,2018년,11월,0.0
경북,영주시,2018년,12월,0.0
경북,영주시,2019년,01월,2.0
경북,영주시,2019년,02월,0.0
경북,영주시,2019년,03월,2.0
경북,영주시,2019년,04월,0.0
경북,영주시,2019년,05월,1.0
경북,영주시,2019년,06월,1.0
경북,영주시,2019년,07월,0.0
경북,영주시,2019년,08월,1.0
경북,영주시,2019년,09월,1.0
경북,영주시,2019년,10월,0.0
경북,영주시,2019년,11월,3.0
경북,영주시,2019년,12월,0.0
경북,영주시,2020년,01월,0.0
경북,영주시,2020년,02월,2.0
경북,영주시,2020년,03월,0.0
경북,영주시,2020년,04월,2.0
경북,영주시,2020년,05월,1.0
경북,영주시,2020년,06월,2.0
경북,영주시,2020년,07월,0.0
경북,영주시,2020년,08월,2.0
경북,영주시,2020년,09월,0.0
경북,영주시,2020년,10월,1.0
경북,영주시,2020년,11월,1.0
경북,영주시,2020년,12월,0.0
경북,영천시,2018년,01월,1.0
경북,영천시,2018년,02월,1.0
경북,영천시,2018년,03월,0.0
경북,영천시,2018년,04월,1.0
경북,영천시,2018년,05월,0.0
경북,영천시,2018년,06월,2.0
경북,영천시,2018년,07월,0.0
경북,영천시,2018년,08월,5.0
경북,영천시,2018년,09월,2.0
경북,영천시,2018년,10월,3.0
경북,영천시,2018년,11월,4.0
경북,영천시,2018년,12월,1.0
경북,영천시,2019년,01월,3.0
경북,영천시,2019년,02월,0.0
경북,영천시,2019년,03월,2.0
경북,영천시,2019년,04월,1.0
경북,영천시,2019년,05월,3.0
경북,영천시,2019년,06월,2.0
경북,영천시,2019년,07월,4.0
경북,영천시,2019년,08월,1.0
경북,영천시,2019년,09월,0.0
경북,영천시,2019년,10월,3.0
경북,영천시,2019년,11월,1.0
경북,영천시,2019년,12월,3.0
경북,영천시,2020년,01월,2.0
경북,영천시,2020년,02월,2.0
경북,영천시,2020년,03월,2.0
경북,영천시,2020년,04월,0.0
경북,영천시,2020년,05월,3.0
경북,영천시,2020년,06월,3.0
경북,영천시,2020년,07월,1.0
경북,영천시,2020년,08월,4.0
경북,영천시,2020년,09월,0.0
경북,영천시,2020년,10월,1.0
경북,영천시,2020년,11월,0.0
경북,영천시,2020년,12월,3.0
경북,문경시,2018년,01월,1.0
경북,문경시,2018년,02월,1.0
경북,문경시,2018년,03월,2.0
경북,문경시,2018년,04월,0.0
경북,문경시,2018년,05월,0.0
경북,문경시,2018년,06월,1.0
경북,문경시,2018년,07월,0.0
경북,문경시,2018년,08월,0.0
경북,문경시,2018년,09월,3.0
경북,문경시,2018년,10월,2.0
경북,문경시,2018년,11월,0.0
경북,문경시,2018년,12월,3.0
경북,문경시,2019년,01월,1.0
경북,문경시,2019년,02월,0.0
경북,문경시,2019년,03월,0.0
경북,문경시,2019년,04월,0.0
경북,문경시,2019년,05월,0.0
경북,문경시,2019년,06월,0.0
경북,문경시,2019년,07월,0.0
경북,문경시,2019년,08월,3.0
경북,문경시,2019년,09월,2.0
경북,문경시,2019년,10월,1.0
경북,문경시,2019년,11월,1.0
경북,문경시,2019년,12월,0.0
경북,문경시,2020년,01월,0.0
경북,문경시,2020년,02월,1.0
경북,문경시,2020년,03월,0.0
경북,문경시,2020년,04월,1.0
